지역,이름,세부내용,아이콘,경도,위도,방문여부,충전소명,급속충전가능여부,충전소경도,충전소위도
제주,삼양검은모래해변,제주도에서 몇없는 에메랄드빛 아닌 해변<br>덕분에 관광객들이 별로 없어 한적한 편이다.,관광지,126.5863872,33.5260115,red,크리스마스,N,126.8995876,33.50907558
제주,동문시장,주차때문에 헬게이트 그 자체라 숙소가 인근이라면 차를 놓고가는게 좋다.,관광지,126.5271393,33.512865,purple,중문아리랑,N,126.4340345,33.25394619
제주,디앤디파트먼트 제주,,관광지,126.5234639,33.5176855,blue,서귀포농협하나로마트,Y,126.5814224,33.25735353
제주,용연구름다리,,관광지,126.5144775,33.5148728,green,시온교회,N,126.5937309,33.29136049
제주,용두암,,관광지,126.5120637,33.5162323,green,선돌선덕사,N,126.5936059,33.32016515
제주,바다마을정류장 포토존,용마마을 정류장 찾아가기,포토존,126.5035285,33.5170362,blue,삼성여자고등학교,N,126.584112,33.25504717
제주,공항 전망대,,포토존,126.494062,33.5152499,blue,제주봄카페앤스테이,N,126.5872079,33.25026802
제주,도두 무지개 해안도로,,관광지,126.4722155,33.5092284,green,에코럭스,N,126.5075472,33.25248102
제주,도두봉,'키세스존' 검색하기,관광지,126.468593,33.508095,green,제이디피모터스남원점,Y,126.7131931,33.28028252
제주,이호테우해변,,관광지,126.4531502,33.4979571,purple,남원119센터,Y,126.7084316,33.28149406
제주,알작지,몽돌해변이 생각보다 이쁘지 않음.,관광지,126.4401329,33.4960888,purple,제주티에스유스호스텔,N,126.6970302,33.34389903
제주,제주 러브랜드,,관광지,126.49,33.451638,purple,머체왓숲길영농조합,Y,126.6738981,33.33052168
제주,제주도립미술관,,관광지,126.488017,33.452875,red,물영아리주차장,Y,126.6913667,33.3692339
제주,넥슨컴퓨터박물관,"키보드와플, 마우스빵",관광지,126.485107,33.471857,green,휴애리,Y,126.6343826,33.30853467
제주,한라수목원,,관광지,126.4932445,33.4699272,red,예촌연수네가든,N,126.6342195,33.29099936
제주,수목원길 야시장,매일 18:00 - 22:00,관광지,126.4879584,33.4697598,red,위미2리 다목적회관,Y,126.6614546,33.28311695
제주,[폐쇄] 카카오스페이스닷원,코로나때문에 무기한 휴관,관광지,126.5705672,33.4498825,green,의귀교회 인근 공영주차장,Y,126.711247,33.311718
제주,아침미소목장,,관광지,126.5861431,33.4546256,purple,제이디피모터스의귀점,N,126.7052113,33.3248656
제주,한라생태숲,,관광지,126.5981938,33.4318604,green,별빛하늘,N,126.7015972,33.32267144
제주,마방목지,,관광지,126.6040726,33.4269778,red,수망리다목적회관,Y,126.7133138,33.32870746
제주,사려니숲길,,관광지,126.6268677,33.4230049,green,더빌라스오션,N,126.770629,33.30098062
제주,절물자연휴양림,삼나무숲길,관광지,126.630163,33.440575,red,위미2리사무소,Y,126.6686031,33.2753894
제주,노루생태관찰원,,관광지,126.627465,33.44463,purple,위미3리사무소,Y,126.687898,33.2755295
제주,너도나도ATV,,관광지,126.6215324,33.4542398,green,제주목화,N,126.6994125,33.27578509
제주,김경숙해바라기농장,,관광지,126.6276395,33.4788315,blue,소랑호젠펜션,N,126.7052388,33.27580986
제주,삼성혈해물탕 ★★,,식당,126.499785,33.4879868,purple,흥진자동차공업사,N,126.6575103,33.27494819
제주,짬뽕에취한날 ★★,육지로 가지고 오고 싶은 갈비짬뽕 ,식당,126.4978936,33.4912013,purple,남원자동차공업사,N,126.7235939,33.28400278
제주,올래국수 ★★★,"<img src=""https://doc-0k-4s-mymaps.googleusercontent.com/untrusted/hostedimage/2k6f04g7o5f4i5vlpniliokllc/l41h68dqi7tgq16022a9n7stj8/1624600503500/eudwVJoR8ByexvN4gEao0ZOMTS7TFjsf/04356243881978241486/5AOlzF5bLJiFI_iiUyASijAm9wn3S50Te-WzkrMw6XRH4gibV3GsUMZvJi77Mevk9mU99pwQyY8WZ00ZUl1s6_V4pirT8zjUhZ8t55wBLvQha5q5T_IggOoIrfZgIf8kwwbNWpRNJIX2KAogUpHZDzrWXJ8UNguOX9neSzrkmOrfLNQYoN3WASFiD-tyYdxyKtQ?session=0&fife"" height=""200"" width=""auto"" /><br><br>수요미식회에 방영된 고기국수 식당. 상당한 웨이팅, 협소한 가게, 불편한 주차 등 단점 투성이지만 고기국수의 표본이라해도 될 정도의 맛이 모든걸 상쇄시켜줌.",식당,126.4973538,33.4915102,purple,감귤연구소,N,126.6118165,33.30155256
제주,숙성도 ★★★,숙성된 흑돼지를 판매하는 식당이다.<br>'제주 흑돼지 이제 다른곳에서 못먹겠다' 생각을 들게 한다.<br>1일 30인분 한정메뉴인 뼈등심을 먹기위해 무조건 런치 오픈시간을 맞춰가는걸 추천한다.,식당,126.4850642,33.4850147,purple,하례2리마을회,N,126.6088596,33.29720467
제주,[가성비] 탑해장국,,식당,126.4723965,33.4917822,purple,펜션연리,N,126.3859715,33.24048959
제주,월척수산,,식당,126.5151036,33.5158148,purple,풀빌라더시크릿 대정점,Y,126.2071113,33.24628335
제주,대원가 (해물탕),전복이 엄청 많이 들어있는 해물탕을 판매한다.<br>국물이 간과 별개로 깊은 맛이 없는 밍밍한 느낌이 들어 개인적으로 실망스러웠다. <br>[재방문의사 없음],식당,126.5270324,33.4915146,purple,신도보건진료소(서부보건소),Y,126.1742628,33.27748499
제주,생돈우리,흑돼지를 판매하는 식당이다.<br>그냥 맛없었다.<br>[재방문의사 없음],식당,126.461846,33.479877,purple,신도2리마을회,N,126.1748541,33.27762235
제주,제주김만복 동문시장점,SNS 비주얼의 허황된 곳 그 자체이다.<br>[재방문의사 없음],식당,126.5180444,33.5153358,purple,두바퀴펜션,N,126.1794311,33.27898341
제주,"순옥이네명가 (물회,전복뚝배기)",도대체 왜 유명한지 모르겠다.<br>제주도에서 먹어본 것중 맛없기로 손에 꼽는다.<br>[재방문의사 없음],식당,126.4650656,33.5056231,purple,동일1리 마을회,N,126.2412435,33.22816111
제주,일도국수 (고기국수),가성비 높은 고기국수집이었는데<br>최근 올라오는 리뷰에 위생 이슈가 많다.<br>[재방문의사 없음],식당,126.5289455,33.5059338,green,무릉1리마을회(다목적),Y,126.200886,33.27099795
제주,진아떡집 (오메기떡),부모님 선물로 사들고 가기 좋은 제주도 전통 오메기떡을 판매하는 떡집이다.,식당,126.5284577,33.5123688,green,제주아로마모텔,N,126.2663868,33.22541594
제주,남해수산 (회포장),살아있는 생선을 눈앞에서 회떠주는데 가성비까지 출중. 웨이팅 살짝 있음. 전화주문 가능.,식당,126.5271572,33.5124572,blue,실버스타,N,126.2569084,33.22282074
제주,남원식당 (베트남음식),인테리어와 맛까지 현지화 따위 0에 수렴하는 식당이라고 한다.,식당,126.5135974,33.5006099,blue,무릉1리마을회,N,126.2029889,33.2701387
제주,우진해장국 (고사리육개장),,식당,126.5200864,33.5114884,blue,영락리마을회,N,126.2109754,33.25855534
제주,마구로쇼쿠도 (하브동),,식당,126.5466963,33.4937603,blue,대정농협 하나로마트,Y,126.2641991,33.23404408
제주,빽다방베이커리 제주사수본점,,카페,126.47675,33.5092672,red,대정농공단지,Y,126.2278396,33.25676783
제주,"사랑분식 (떡볶이,김밥)",,식당,126.5280874,33.512651,red,보성리사무소,Y,126.2731037,33.25116938
제주,김희선제주몸국,,식당,126.514026,33.5152024,red,서귀포향토오일장,Y,126.5736531,33.26698899
제주,돌하르방식당 (각재기국),,식당,126.5387935,33.5100471,red,서귀포시 중앙교회,Y,126.5688708,33.27306029
제주,다가미 (김밥),,식당,126.5287275,33.4904468,red,아시아CGI애니메이션센터,Y,126.5673616,33.2525989
제주,대굴대굴굴구이 법원점,겨울에만 영업하는 곳!,식당,126.536147,33.4943204,red,빅타이어서귀포점,N,126.5723541,33.25779874
제주,은희네해장국,,식당,126.5408037,33.5085228,red,강정크루즈터미널,Y,126.4784679,33.22903918
제주,마운트에베레세트 (인도.네팔음식),,식당,126.5258414,33.5149832,red,㈜두레(퍼스트70호텔),N,126.5668471,33.24725224
제주,[도민추천] 넉둥베기 (접작뼈국),,식당,126.512679,33.5098237,red,루체클래식아파트,Y,126.5104442,33.23868673
제주,[도민추천] 파도식당 (고기국수),,식당,126.5305594,33.5112901,red,호텔아루미,N,126.4139621,33.25857411
제주,[도민추천] 금호정육점 (막창순대),,식당,126.5318942,33.5145409,blue,서귀동 공영주차장(서귀동 28-3),Y,126.5644784,33.2428788
제주,[도민추천] 남원바당,"돔베고기, 멜조림+볶음밥<br>영업시간: 09:00~22:00 (월요일 휴무)<br>브레이크타임: 15:00~17:00",식당,126.5429035,33.5030578,blue,국립기상과학원,Y,126.5178485,33.25881835
제주,[가성비] 착한제주고등어,,식당,126.5292767,33.5121675,red,NIA글로벌센터,N,126.5201615,33.25347884
제주,[가성비] 공항뚝배기,,식당,126.4959743,33.4938582,red,올레타이어샵,N,126.5519299,33.25939303
제주,[배달] 제주회전문점,배달 전문 회 가게중 도민에게 추천받은 곳이다. <br>배달앱에서 '제주회전문점' 검색,식당,126.4432926,33.5373768,red,강정생명평화교회,Y,126.4955405,33.23768227
제주,라마다 제주시티홀,제주시내 BEST,숙소,126.5344096,33.4936023,purple,성산서부교회,N,126.9086661,33.44856674
제주,라인호텔,무난하게 가기 좋으나 주차장이 협소해 인근 골목에 주차해야하는 문제가 있다.,숙소,126.533247,33.502234,purple,제주자연생태공원주차장,Y,126.8220508,33.44055655
제주,스타즈호텔 제주 로베로,리모델링을 하였으나 기본 시설이 오래되고 쾌적하지 않아 비추천한다.,숙소,126.5219444,33.5127778,purple,성산읍 노인복지회관,Y,126.906558,33.44856157
제주,빌리카,,렌트카,126.4503452,33.4938476,purple,제주참숯가마찜질방,Y,126.8633002,33.36899883
제주,S-OIL 우리비케이에너지,제주도내 LPG 충전소중 가장 싼 곳이다.,렌트카,126.4606618,33.4696008,purple,제주아띠다올,Y,126.8512586,33.42587709
애월/한림/한경,항몽유적지,,관광지,126.4077366,33.4520718,purple,우리들국수,Y,126.9224044,33.43702104
애월/한림/한경,구엄리 돌염전,,관광지,126.3764434,33.4835042,blue,성산스튜디오,N,126.9190852,33.44451312
애월/한림/한경,수산봉 그네포토존,네비에 수산유원지라고 찍고가기,관광지,126.3841261,33.473855,blue,성산썬라이즈호텔,N,126.9310261,33.46235059
애월/한림/한경,[폐쇄] 더럭분교,코로나로 인해 무기한 폐쇄,관광지,126.3454841,33.4535645,green,썬라이즈호텔섭지코지점,N,126.9183054,33.43665415
애월/한림/한경,한담해안산책로,,관광지,126.3105899,33.4600334,green,온평리마을회(온평리사무소),Y,126.9001727,33.40812099
애월/한림/한경,곽지과물해변,,관광지,126.3042485,33.4505158,green,성산자동차공업사,Y,126.9022381,33.4720614
애월/한림/한경,선운정사,,관광지,126.3071931,33.4293517,purple,성산점기아오토큐,N,126.9092946,33.43573185
애월/한림/한경,도치돌알파카목장,,관광지,126.3652835,33.411151,blue,터닝포인트제주,N,126.8726128,33.37300833
애월/한림/한경,천아계곡 단풍,,관광지,126.459872,33.3971528,red,늘예솔,N,126.8655403,33.36288467
애월/한림/한경,아르떼뮤지엄 ★★★★★,,관광지,126.3457218,33.3973766,purple,고망난돌민박가든,N,126.8579144,33.35321077
애월/한림/한경,한라산소주,금토일 사전 예약제로 공장투어 가능<br>금요일에 방문하면 생산공정을 볼 수 있다.,관광지,126.2563337,33.4073649,red,광치기흑돼지,N,126.9215367,33.45003617
애월/한림/한경,협재해변 ★★★★★,,관광지,126.239728,33.3941325,purple,취다선리조트,Y,126.9127039,33.47184922
애월/한림/한경,금능으뜸원해변,,관광지,126.2353674,33.3899107,purple,서귀포시 일터나눔 자활센터,Y,126.5294487,33.24177151
애월/한림/한경,한림공원,,관광지,126.2392559,33.389522,red,국민건강보험공단서귀포지사,Y,126.5074517,33.25496552
애월/한림/한경,월령 선인장 군락지,,포토존,126.2152774,33.3775508,purple,새서귀포교회,N,126.5068952,33.25316728
애월/한림/한경,사진 엄청 많이 찍은곳!,,포토존,126.2048636,33.3681892,purple,글래드호텔엔리조트(제주항공우주호텔),N,126.2945819,33.30246481
애월/한림/한경,판포포구 (스노쿨링),,관광지,126.1999003,33.3658979,blue,대평횟집,Y,126.362001,33.23764966
애월/한림/한경,제주맥주 양조장,,관광지,126.2415545,33.3586429,red,세븐일레븐 서귀포덕수점,Y,126.3041888,33.25870435
애월/한림/한경,신창풍차해안,,관광지,126.172485,33.342978,purple,페를로,N,126.3061361,33.25673168
애월/한림/한경,블랙스톤 비밀의숲,"<img src=""https://doc-0s-4s-mymaps.googleusercontent.com/untrusted/hostedimage/2k6f04g7o5f4i5vlpniliokllc/qnmuue8q5l2rpon2etq8s5os5c/1624600503500/eudwVJoR8ByexvN4gEao0ZOMTS7TFjsf/04356243881978241486/5AOlzF5ZZHbUQozwbeMNaaKVLH8XUkG3lMtHsTXPcUoHJ-Scr2jZaVlOfj5Z8xHJVR8jH3tjHtvmragQPKqLInahb2fnEbNkWW7LRfFrBCyKyFoEoI_Txwo-m07qx5hAeMt0p06S62YcxBaR1EeKpUzvZGn7abpVpmXeRKGdGypCxSBDqrAb40zi9zVhSJkFW?session=0&fife"" height=""200"" width=""auto"" /><br><br>",관광지,126.3245675,33.3371143,blue,CU서귀동광로점,Y,126.3457925,33.31808674
애월/한림/한경,생각하는정원,,관광지,126.255079,33.326201,red,뽀로로테마파크,Y,126.3708122,33.30044342
애월/한림/한경,제주현대미술관,,관광지,126.2656583,33.33968,red,산방산나들목,Y,126.3080654,33.23033232
애월/한림/한경,김창열미술관,,관광지,126.2692342,33.3384055,red,바다스케치,N,126.3097501,33.23493271
애월/한림/한경,아홉굿마을,,관광지,126.2261752,33.3275568,green,제주나르샤리조트,N,126.2937855,33.23389821
애월/한림/한경,더럭분교 대체 포토존,,포토존,126.2280452,33.3358041,blue,연암재,N,126.2962779,33.23507722
애월/한림/한경,수월봉,,관광지,126.1625985,33.2948374,blue,산방산탄산온천,Y,126.2987639,33.24890039
애월/한림/한경,금오름,,관광지,126.3056877,33.355577,green,포도호텔,N,126.3928897,33.31431906
애월/한림/한경,성이시돌목장,,관광지,126.3266376,33.3469727,purple,방주교회,Y,126.3877866,33.30512643
애월/한림/한경,왕따나무,,관광지,126.3494797,33.3509744,red,디아넥스호텔,N,126.3921116,33.3032687
애월/한림/한경,놀라운트릭아이미술관,,관광지,126.3574377,33.3476276,green,오설록주차장,Y,126.2877723,33.2986963
애월/한림/한경,그리스신화박물관,,관광지,126.3576989,33.3480717,green,제주다와풀빌라,Y,126.3680954,33.24238723
애월/한림/한경,새별오름,,관광지,126.35644,33.3659432,green,동광메밀짬뽕,Y,126.3497051,33.31065999
애월/한림/한경,[폐업] 오션윙스애월,,관광지,126.3502475,33.4729053,purple,마마뜰카페,Y,126.3335672,33.3101922
애월/한림/한경,리치망고 애월본점,,카페,126.3402028,33.4684568,purple,피규어뮤지엄제주,Y,126.3553587,33.28190281
애월/한림/한경,"문쏘 (황게카레,에그인헬)",,식당,126.2566867,33.4056208,purple,헬로키티아일랜드,Y,126.352082,33.29010127
애월/한림/한경,"우유부단 (밀크티,아이스크림)",,카페,126.3282653,33.3476411,purple,주식회사 까사데비발디,N,126.2905004,33.23416082
애월/한림/한경,애월그때그집 (흑돼지삼겹살),,식당,126.3242498,33.4662827,green,서부소방서 안덕 119센터,Y,126.3308562,33.25120141
애월/한림/한경,노라바 (해물라면),"영업시간: 10:00~18:00<br>정기휴일: 첫째, 넷째 목요일<br>예써 앱으로 줄서기 가능",식당,126.376517,33.4827943,blue,어썸,N,126.4025967,33.25643548
애월/한림/한경,아루요 (나가사끼짬뽕),,식당,126.4053582,33.4237382,green,스놉부티크스테이,Y,126.3695814,33.23327758
애월/한림/한경,"면차롱 (감귤탕수육,마파두부덮밥)",,식당,126.2437513,33.396252,green,월드컵흑돼지,N,126.5051366,33.24304042
애월/한림/한경,카페콜라,,카페,126.2919686,33.4433127,green,월평마을회관(다목적건물),Y,126.4607818,33.24611993
애월/한림/한경,코코리파이프 (파스타),,식당,126.4145642,33.4887078,red,뜨레피아,N,126.4590527,33.24949532
애월/한림/한경,하르방짬뽕,,식당,126.4123559,33.4823374,red,휴식호텔중문,N,126.4304107,33.23887253
애월/한림/한경,해성도뚜리 (토마토짬뽕),맛있는제주만들기9호점,식당,126.3750745,33.4818189,red,올레요리조트,N,126.4926906,33.2347494
애월/한림/한경,살롱 드 라방,,식당,126.3490061,33.4578708,red,정혜재활원,Y,126.5814767,33.28467665
애월/한림/한경,놀맨 (해물라면),평일 10:00 - 18:00하절기 / Break time 13:00~14:00 / 화요일휴무,식당,126.3102678,33.4624642,red,코델리아S호텔,Y,126.9102771,33.45492608
애월/한림/한경,심바카레,,식당,126.3021926,33.4483701,red,삼화석유 에이스주유소,Y,126.5724446,33.25509055
애월/한림/한경,인디언키친 (인도요리),"탄두리치킨, 커리, 버터갈릭난",식당,126.3385993,33.4431304,red,삼화석유 법환주유소,Y,126.5127149,33.24790307
애월/한림/한경,36.5도 여름 남쪽점,,식당,126.3283077,33.4393886,red,중문관광단지충전소,Y,126.3979668,33.2630671
애월/한림/한경,돈카츠서황,,식당,126.3797914,33.4344256,red,황토기와집,N,126.3952433,33.26393747
애월/한림/한경,크라운돼지,송훈 쉐프가 운영하는 흑돼지 맛집<br>영업시간: 12:00~21:00<br>테이블링 앱으로 줄서기 가능,식당,126.3833157,33.3938989,red,중문미로파크,N,126.3819347,33.26339597
애월/한림/한경,육고깃집,,식당,126.2651787,33.411663,red,씨에스호텔앤리조트,N,126.4202942,33.24291556
애월/한림/한경,앤트러사이트제주,,식당,126.2581716,33.4076458,red,중문썬라이즈,N,126.4304831,33.24756813
애월/한림/한경,한치앞도모를바다(한치통볶이),,식당,126.2424977,33.3945924,red,류차이,Y,126.4316758,33.2496401
애월/한림/한경,피어22 (딱새우찜),,식당,126.2278455,33.3898987,red,서귀포개인택시조합,Y,126.5929608,33.26947007
애월/한림/한경,데미안 (돈까스),,식당,126.2278978,33.3376838,red,서귀포샘물교회,N,126.5639063,33.26467227
애월/한림/한경,뚱보아저씨 (갈치구이정식),1인 9900원,식당,126.2554594,33.3306389,red,기아오토큐중부점,Y,126.5364078,33.26254592
애월/한림/한경,제주 돔베 막국수,맛있는 제주 만들기 14호점,식당,126.1794537,33.3041465,red,플레이롤러,Y,126.5252712,33.26189801
애월/한림/한경,"엄블랑 (해물짬뽕,감귤탕수육)",,식당,126.1951658,33.2973997,red,더풍성한교회,N,126.5688951,33.26461032
애월/한림/한경,베니키아 더제주리조트,,숙소,126.2513044,33.3783242,purple,삼화석유 서귀주유소,Y,126.5690994,33.24834563
애월/한림/한경,베누스 무인텔,,숙소,126.406414,33.420593,purple,허니문하우스,Y,126.5788672,33.24416306
애월/한림/한경,시드니호텔,,숙소,126.3958396,33.4836751,green,서귀포KAL호텔,Y,126.5807935,33.24432465
대정/안덕,마라도,"대한민국의 최남단.<br>(TMI : 이어도는 국제법상으로도, 정부 공식 입장으로 섬이 아닌 암초이므로 마라도가 대한민국의 최남단이 맞다)",관광지,126.2671204,33.1206371,green,제주브릭스,N,126.5357771,33.2446192
대정/안덕,가파도,"4월 청보리철, 10월 코스모스철 추천.",관광지,126.2714206,33.1700601,red,서귀포흑돼지명가,N,126.5363637,33.2440732
대정/안덕,알뜨르 비행장,,관광지,126.2717056,33.2044378,blue,흑돈향,N,126.5292484,33.24472089
대정/안덕,송악산,,관광지,126.2905556,33.1994444,green,제이이피,Y,126.5354777,33.24279318
대정/안덕,송악카트체험장,,관광지,126.2893108,33.2085161,purple,서귀포시 교통행정과(공영버스 차고지),Y,126.5886735,33.284661
대정/안덕,사계해수욕장,,관광지,126.2981308,33.2235122,purple,선지왓숯불갈비,N,126.5920777,33.26270495
대정/안덕,용머리해안,,관광지,126.3145958,33.2319896,purple,가나안교회,N,126.7710125,33.41538276
대정/안덕,산방산,,관광지,126.3134467,33.2410682,purple,블랙랜드레이스,N,126.7943242,33.30625516
대정/안덕,산방산 탄산온천,,관광지,126.2989561,33.2481936,red,옛정의골식당,N,126.804684,33.3890374
대정/안덕,박수기정,,관광지,126.3532864,33.2355739,blue,성읍녹차마을 영농조합법인,Y,126.7899612,33.3810755
대정/안덕,안덕계곡,,관광지,126.3528872,33.2573447,green,가시리은하수가든,N,126.7673354,33.36060083
대정/안덕,군산오름,,관광지,126.3700557,33.2535232,blue,가시리교회,N,126.7717523,33.35117806
대정/안덕,제주곶자왈도립공원,,관광지,126.2705301,33.2864678,red,표선2차반석타운아파트,Y,126.8282521,33.32114751
대정/안덕,오설록 티뮤지엄,,관광지,126.289534,33.3058932,purple,표선 공영주차장(표선면사무소 옆),Y,126.8315711,33.32648969
대정/안덕,이니스프리 제주하우스,,관광지,126.2905203,33.3063942,purple,표선 공영주차장(표선면사무소 옆),Y,126.8315711,33.32648969
대정/안덕,서커스월드,,관광지,126.3449392,33.3144112,purple,세계술박물관,N,126.8175945,33.35396955
대정/안덕,크리스마스박물관,,관광지,126.3280453,33.2914549,red,하원마을회,N,126.461133,33.25672816
대정/안덕,세계자동차제주박물관,,관광지,126.3497721,33.2831948,green,꿈의교회,N,126.6069048,33.26286451
대정/안덕,카멜리아힐,,관광지,126.3701349,33.2889802,blue,뜨레모아5차아파트,N,126.4816388,33.47490379
대정/안덕,방주교회,,관광지,126.3874377,33.3050476,blue,국제대학교,Y,126.5698313,33.4427728
대정/안덕,빌레왓,,식당,126.3351056,33.2525074,purple,이도 주원라비앙,Y,126.536283,33.49908104
대정/안덕,거멍국수 (고기국수),,식당,126.3044444,33.2444444,purple,목마,N,126.5595869,33.52308351
대정/안덕,돈방석수산 (대방어회),,식당,126.2498375,33.217644,purple,노형부영3차아파트,N,126.4860572,33.47728075
대정/안덕,치치퐁 (아이스크림),,카페,126.3134471,33.2352678,green,뜨레모아7차,N,126.4689769,33.47936175
대정/안덕,반양 (태국음식),영업시간 11:00~16:30 (목요일 휴무) ,식당,126.2262707,33.2813009,blue,이도교회,N,126.5349639,33.4905903
대정/안덕,"보말과풍경 (정식,보말칼국수)",맛있는 제주만들기 4호점,식당,126.2528694,33.2265967,red,김녕119지역센터,Y,126.7626784,33.55417798
대정/안덕,글라글라하와이 (피시앤칩스),,식당,126.2513909,33.219539,red,지엔에프주식회사,N,126.7548629,33.55643116
대정/안덕,홍성방 (중식코스),,식당,126.2517883,33.220115,red,제주어른이집,Y,126.744095,33.552491
대정/안덕,옥돔식당 (보말칼국수),,식당,126.2490365,33.2199308,red,김녕성당,N,126.7487452,33.55382591
대정/안덕,미영이네식당 (고등어회),고등어회로 제일 유명한 집<br>웨이팅이 너무 길거나 마감되었다면 근처 만선식당으로 가세요,식당,126.2498976,33.2176255,blue,제주담,Y,126.7679756,33.45124681
대정/안덕,만선식당 (고등어회),,식당,126.2498698,33.2178477,red,놀놀,N,126.8068664,33.49457256
